Experiment,SubNum,Include,rt_0.0,rt_0.1,rt_0.2,rt_0.3,rt_0.4,rt_0.5,rt_0.6,rt_0.7,rt_0.8,rt_0.9,rt_1.0,response_mean_0.0,response_mean_0.1,response_mean_0.2,response_mean_0.3,response_mean_0.4,response_mean_0.5,response_mean_0.6,response_mean_0.7,response_mean_0.8,response_mean_0.9,response_mean_1.0,difference_mean_0.0,difference_mean_0.1,difference_mean_0.2,difference_mean_0.3,difference_mean_0.4,difference_mean_0.5,difference_mean_0.6,difference_mean_0.7,difference_mean_0.8,difference_mean_0.9,difference_mean_1.0,response_std_0.0,response_std_0.1,response_std_0.2,response_std_0.3,response_std_0.4,response_std_0.5,response_std_0.6,response_std_0.7,response_std_0.8,response_std_0.9,response_std_1.0,response_median_0.0,response_median_0.1,response_median_0.2,response_median_0.3,response_median_0.4,response_median_0.5,response_median_0.6,response_median_0.7,response_median_0.8,response_median_0.9,response_median_1.0,difference_median_0.0,difference_median_0.1,difference_median_0.2,difference_median_0.3,difference_median_0.4,difference_median_0.5,difference_median_0.6,difference_median_0.7,difference_median_0.8,difference_median_0.9,difference_median_1.0,response_mad_0.0,response_mad_0.1,response_mad_0.2,response_mad_0.3,response_mad_0.4,response_mad_0.5,response_mad_0.6,response_mad_0.7,response_mad_0.8,response_mad_0.9,response_mad_1.0,key_press_p1_x_0.0,key_press_p1_x_0.1,key_press_p1_x_0.2,key_press_p1_x_0.3,key_press_p1_x_0.4,key_press_p1_x_0.5,key_press_p1_x_0.6,key_press_p1_x_0.7,key_press_p1_x_0.8,key_press_p1_x_0.9,key_press_p1_x_1.0,key_press_p1_y_0.0,key_press_p1_y_0.1,key_press_p1_y_0.2,key_press_p1_y_0.3,key_press_p1_y_0.4,key_press_p1_y_0.5,key_press_p1_y_0.6,key_press_p1_y_0.7,key_press_p1_y_0.8,key_press_p1_y_0.9,key_press_p1_y_1.0,correlation_x_0.0,correlation_x_0.1,correlation_x_0.2,correlation_x_0.3,correlation_x_0.4,correlation_x_0.5,correlation_x_0.6,correlation_x_0.7,correlation_x_0.8,correlation_x_0.9,correlation_x_1.0,correlation_y_0.0,correlation_y_0.1,correlation_y_0.2,correlation_y_0.3,correlation_y_0.4,correlation_y_0.5,correlation_y_0.6,correlation_y_0.7,correlation_y_0.8,correlation_y_0.9,correlation_y_1.0,Sim_x_mean,Sim_x_std,Sim_x_min,Sim_x_max,Sim_y_mean,Sim_y_std,Sim_y_min,Sim_y_max,,,,,,,,,,,
1,24,1,2356,2728.8,3940.4,4195.4,2774.2,2196.2,2375,2506,2608.8,9959.4,4041.8,6.6,8.4,6.4,10,21,20.6,32.8,64.4,71,80.4,100,6.6,-1.6,-13.6,-20,-19,-29.4,-27.2,-5.6,-9,-9.6,0,8.76356092,5.813776741,3.507135583,8.94427191,6.164414003,10.26157883,19.0446843,24.70425065,8.602325267,9.710818709,0,2,7,6,9,20,16,27,74,69,82,100,2,-3,-14,-21,-20,-34,-33,4,-11,-8,0,7.12,4.08,2.48,7.2,4.8,8.72,13.28,17.36,7.2,7.52,0,12.6,5.4,8,4.8,7.6,9.6,9.2,6.6,9.8,9,11.4,14.6,9.2,9,9.4,10.4,11.6,10.6,14.8,12.8,12.2,14.2,0.017972456,0.036758422,-0.295946805,-0.133708289,-0.001404173,-0.109221389,-0.188156559,-0.050967036,-0.05936112,-0.047988206,0.144901122,-0.000297487,-0.046004732,0.174972857,-0.064276703,0.03441843,0.120023124,-0.043520874,0.046707055,-0.023843218,-0.113658185,-0.052010634,7.072727273,1.642655319,4,12,7.454545455,1.730105775,3,11,,,,,,,,,,,
1,25,1,3764.8,4083.6,3987.6,5098.6,4277.8,3152,2921.6,3623.6,4251.6,3707.6,4185.8,3.4,9.2,8.6,7.8,11.6,21.8,24,41.6,68.2,80.2,98.8,3.4,-0.8,-11.4,-22.2,-28.4,-28.2,-36,-28.4,-11.8,-9.8,-1.2,4.669047012,16.36154027,11.43678276,7.596051606,10.11434625,17.93599732,6.819090848,18.14662503,12.59761882,14.61848145,0.447213595,0,1,2,5,6,19,24,34,66,85,99,0,-9,-18,-25,-34,-31,-36,-36,-14,-5,-1,4.08,11.52,8.32,5.28,8.72,12.56,5.2,15.52,9.44,10.56,0.32,7,7,5.8,6.2,5.8,6.6,7,7.4,11.2,10.8,14.8,4.2,6.8,5.8,5.8,6,5,5.4,6,11.6,8,12.4,0.051794286,-0.094016934,-0.042159082,0.01945834,-0.102110423,-0.094759516,0.216193532,-0.114868666,-0.037573604,-0.029338148,0.094530604,0.124989703,0.176787602,-0.049288847,-0.064470516,-0.073225387,-0.174901093,0.016263942,-0.202030966,0.059127067,0.156081518,-0.05537158,6.872727273,1.92502569,3,11,7.145454545,1.603447464,4,12,,,,,,,,,,,
1,26,1,3040.4,2922.8,3888,4032,5507.8,3093.6,4177.8,2771,5998.8,3979.2,3021.6,4,6.8,21,16.2,31,36.2,62,78.8,82.6,92,96.8,4,-3.2,1,-13.8,-9,-13.8,2,8.8,2.6,2,-3.2,6.92820323,5.069516742,17.57839583,10.4019229,33.83045965,17.18138528,17.73414785,9.679876032,11.61034022,3.16227766,7.155417528,0,6,12,14,17,31,55,82,86,91,100,0,-4,-8,-16,-23,-19,-5,12,6,1,0,4.8,4.16,15.2,8.64,23.2,14.24,14.8,6.72,7.84,2.4,5.12,20.6,13.6,16.8,22.6,13.6,9.2,10.8,15.2,15.8,20,15.8,15.6,13.8,13.6,14,10,11,13,16.6,17.6,21.4,17.8,0.022601012,-0.087693409,-0.118904889,-0.02384375,-0.064234669,-0.034723448,0.049053649,-0.205211564,-0.005955895,0.080111944,0.06336341,-0.00340957,-0.104638052,0.019593307,-0.010750652,0.00107966,-0.195881779,-0.181469556,-0.045304338,-0.109544681,-0.032797158,-0.010124535,6.890909091,1.968950908,2,11,7.4,1.54680076,3,11,,,,,,,,,,,
1,27,1,4463,4907.4,5759.4,3614.2,3818,3442,3121.2,4912,4112.4,5516.6,6355.8,9.8,4.4,38.2,37.8,38.6,51.2,71,73.8,87.4,94.8,85.8,9.8,-5.6,18.2,7.8,-1.4,1.2,11,3.8,7.4,4.8,-14.2,15.75436447,5.128352562,20.59611614,16.75410397,19.47562579,11.12205017,14.47411483,14.20211252,7.635443668,3.834057903,31.75216528,2,3,44,45,40,50,74,79,89,96,100,2,-7,24,15,0,0,14,9,9,6,0,10.96,4.08,14.96,11.52,14.88,7.44,10.8,9.84,4.96,3.04,22.72,5.8,1.2,7.2,13.8,1.4,10.2,1.2,3.4,5.6,4.4,5.4,4.6,7.4,8.4,6.2,11.4,5.2,3,11.2,2.8,6.4,7,0.02890966,0.039014291,0.149246427,-0.122149179,0.297572834,-0.025875321,0.177911265,0.056098467,0.230740992,0.082570089,0.031809189,0.197181206,0.086511191,0.327998767,0.403277575,0.210340874,-0.130744219,0.075528566,-0.031017891,-0.010237659,0.198398557,0.014053707,6.854545455,1.789042593,4,11,7.018181818,1.581032353,2,11,,,,,,,,,,,
1,28,1,5268.6,3755.4,2582.6,11131.6,6299,4030,5619.4,21952.8,5034.8,4188,2786.6,5.4,4.2,19.4,10,12.6,28,65.4,52,85.4,86.2,96.6,5.4,-5.8,-0.6,-20,-27.4,-22,5.4,-18,5.4,-3.8,-3.4,6.14817046,3.033150178,20.2682017,6.92820323,6.107372594,19.17028951,17.6295207,33.81567684,6.693280212,7.949842766,4.979959839,6,6,12,11,11,23,67,64,85,84,100,6,-4,-8,-19,-29,-27,7,-6,5,-6,0,4.32,2.56,16.88,5.6,5.12,14,12.32,28.4,5.28,6.64,4.08,19.6,15.6,15.2,14.6,14.2,14,16.4,16.4,15.6,15.8,15.6,18.6,13.8,12.4,15.8,14.6,13.8,14.4,14.8,14.8,15,12.6,0.048103803,0.010486499,-0.133533237,0.105052552,-0.039582371,0.02050414,-0.021405243,0.090925887,-0.179705424,-0.044533803,0.043491065,-0.096206134,0.033956894,0.099083569,-0.165351142,-0.09479171,-0.061881206,-0.056474398,-0.058414994,-0.101385804,-0.0377761,0.013860636,6.909090909,1.756181962,3,11,6.727272727,1.726209136,3,10,,,,,,,,,,,
1,29,1,5274.2,3266.6,4313.4,5486.8,9017.4,3377,5572.2,4603.8,6048.8,4477.8,4891.4,3.2,4,2,7.8,15,27,52.4,64,54.6,58.4,80,3.2,-6,-18,-22.2,-25,-23,-7.6,-6,-25.4,-31.6,-20,6.610597552,6.745368782,2.34520788,8.497058314,18,26.00961361,31.76948221,36.24224055,49.97799516,53.32260309,44.72135955,0,1,1,3,14,15,57,79,88,96,100,0,-9,-19,-27,-26,-35,-3,9,8,6,0,4.72,4.8,1.6,7.36,12.4,20.8,20.96,25.6,43.68,46.72,32,23.2,13.6,10.4,6.2,8.4,9.8,5.6,5.6,5,6.8,7.8,11.2,10.4,8.2,7.4,3.4,9,4.2,4.6,4.6,7.6,5.8,0.18009239,0.113383818,-0.088875884,-0.007004515,-0.126227157,-0.150595263,-0.048508314,0.077432876,0.115572775,0.091696438,-0.153058205,-0.090437192,0.071385237,0.00774466,-0.046278439,0.014212671,0.020192836,-0.0579502,0.17220644,-0.055339437,-0.036083475,0.020533513,5.381818182,2.656166195,0,9,5.327272727,2.944263383,0,10,,,,,,,,,,,
1,30,1,4341.2,7870,3651.2,11247.8,5277.2,4063,4179,4601.2,8793.6,11942.2,12909,0.6,5.8,12.4,30,23,48.6,68.6,77.8,88.8,95.4,100,0.6,-4.2,-7.6,0,-17,-1.4,8.6,7.8,8.8,5.4,0,0.547722558,3.834057903,10.59716943,21.81742423,5.700877125,3.78153408,11.34900877,7.463243263,4.549725266,4.5607017,0,1,4,14,23,23,47,69,78,90,96,100,1,-6,-6,-7,-17,-3,9,8,10,6,0,0.48,2.96,8.72,15.6,4.4,2.72,6.88,5.44,3.44,3.12,0,19,13.4,16.4,14.2,10,11.6,8.8,9.2,13.4,15.4,20,19.8,6,11.2,11.2,9.4,10.8,10,9.8,15.4,15.2,22.2,-0.165641449,-0.226122006,-0.198560719,-0.105698949,-0.025031182,-0.192742955,0.013916631,-0.194011099,0.051722018,-0.117029622,-0.13152443,-0.301070021,-0.227492732,-0.273638232,-0.285513798,0.001314323,-0.1449499,-0.168632278,-0.177095904,0.001920712,0.024827545,0.099154078,7.072727273,1.772783389,4,12,6.618181818,1.615789098,2,9,,,,,,,,,,,
1,31,1,2884.8,2788.6,2631,2504.6,2681.2,2892.6,3110,3183.4,2644,3085,3007,15.8,12.6,15,16,13.4,35.4,52.6,72,89,90.6,100,15.8,2.6,-5,-14,-26.6,-14.6,-7.4,2,9,0.6,0,11.25610945,3.209361307,7.516648189,9.137833441,9.633275663,13.68575902,12.25969005,14.64581852,3.807886553,3.78153408,0,19,13,15,12,16,34,55,69,90,91,100,19,3,-5,-18,-24,-16,-5,-1,10,1,0,9.04,2.48,6,6.4,7.12,9.28,8.24,10.4,3.2,2.88,0,21.8,15.2,12.4,12.2,8.6,12.8,17.8,15.6,17.6,18.6,25.2,20.6,11.2,10,11.2,12,10.8,15.6,14.4,17,17.2,24.6,-0.031181687,-0.087975724,-0.193475503,-0.139895398,-0.011972782,-0.179641012,-0.083667206,0.114616231,-0.102506778,0.060631833,0.020920685,-0.205343105,0.043421908,-0.104451648,-0.088497272,0.057861656,-0.027128142,0.128373009,-0.110553904,-0.126783942,-0.00388668,-0.086601457,6.8,1.778472087,3,10,7.363636364,1.927996815,2,12,,,,,,,,,,,
1,32,1,4673.2,4590.4,5944.2,4695.4,3520.2,4925.8,4500.8,4956,3270.6,3567.8,4241.2,6.6,9.4,21.8,9,35.8,34.4,63.2,70.4,85.6,99,99.6,6.6,-0.6,1.8,-21,-4.2,-15.6,3.2,0.4,5.6,9,-0.4,12.54192968,10.35857133,20.32732152,5.916079783,22.6207869,13.52035502,12.85301521,18.98157001,8.619744776,1.732050808,0.547722558,1,7,18,9,29,28,62,81,88,100,100,1,-3,-2,-21,-11,-22,2,11,8,10,0,8.96,8.08,16.16,4,18.16,11.68,9.44,16.32,6.48,1.2,0.48,10.8,7.6,6.6,5.4,7.4,5.4,6.6,5.4,5,6.6,11.8,9.2,6.4,6.4,4.2,5.2,4.4,5,5.8,4.6,6.4,9.2,-0.091221738,0.006926916,-0.019159106,0.191357697,0.132784512,-0.197044947,0.091658087,0.143696312,-0.089079733,-0.274877143,0.108525596,-0.040044153,-0.103051717,-0.084637963,-0.070442656,-0.005146083,-0.082383128,-0.161834759,0.096438778,0.145595066,-0.297320528,-0.075661456,6.618181818,1.672112316,3,10,6.4,1.582309611,2,11,,,,,,,,,,,
1,33,1,6703.2,4544.4,5818.2,4523.8,4404.4,5236.2,4079.4,5437.2,4282,5417,4894.2,15,17,28.8,36,36.2,41.8,57.2,47.8,52.8,81.2,91.2,15,7,8.8,6,-3.8,-8.2,-2.8,-22.2,-27.2,-8.8,-8.8,19.01315334,16.68831927,21.05231579,17.02938637,8.642916175,0.836660027,22.73103605,22.76400668,26.52734438,19.4345054,10.70980859,9,19,30,46,38,42,60,54,40,79,93,9,9,10,16,-2,-8,0,-16,-40,-11,-7,13.2,13.2,16.64,14.4,6.16,0.64,18.16,15.12,19.76,14.24,7.76,29.6,31.6,15.4,24.6,15.4,18.2,11.8,6.4,6.2,4.2,5.4,6.6,3.2,6.4,2.6,10,4.8,4,3,2.4,3.6,4.4,0.137972419,0.069535278,0.151817073,0.114131703,0.28515351,0.256008097,0.037744093,0.137282462,-0.052669659,-0.055649175,0.171569791,0.049909516,0.04535191,0.214852522,0.014443209,0.0899141,-0.005147201,0.026171082,-0.093995476,-0.021085877,0.19963655,0.059345864,6.836363636,1.572490786,4,10,7.109090909,1.651853362,4,11,,,,,,,,,,,
1,34,1,7709.4,6837.4,6154.6,6681.2,6895.8,7274.2,4897.8,6959.4,6429.8,7264,11482.2,24,19.2,26.6,27,25,31,37.6,41.6,54.8,60.8,68.2,24,9.2,6.6,-3,-15,-19,-22.4,-28.4,-25.2,-29.2,-31.8,23.88514182,19.86705816,20.16928358,14.88287607,22.58317958,16.98528775,14.36314729,7.368853371,12.43784547,21.55690145,34.64390278,14,21,23,34,18,37,38,42,62,49,82,14,11,3,4,-22,-13,-22,-28,-18,-41,-18,19.6,14.56,13.12,12.8,18.8,14,10.08,4.88,9.84,17.76,29.76,2.6,3,7.8,7.4,4.2,4.6,5.6,5.6,6,6.8,5.8,4.4,4.6,4.6,10.2,4.8,4.4,6.6,6.6,7.2,9.2,8.6,0.306786917,0.213249735,0.362909314,0.323896443,-0.049194092,-0.094448137,-0.051911583,-0.279419762,-0.215100238,0.197992053,0.161821743,0.020033393,0.229362751,0.188192529,0.04936578,0.233495277,-0.102257243,0.214756703,0.190595473,0.130991432,0.039557012,-0.317256698,5.527272727,2.141776222,1,10,5.981818182,2.147271387,2,11,,,,,,,,,,,
1,35,1,4998.4,7465.8,4543,4692.4,7505.2,4485.8,6415,6653.6,4829.6,5192.4,4662.8,4.6,1.4,0.6,4.2,16.4,26.8,35,35.6,63.8,93.2,100,4.6,-8.6,-19.4,-25.8,-23.6,-23.2,-25,-34.4,-16.2,3.2,0,9.736529156,3.130495168,0.547722558,8.288546314,20.63492186,33.11646116,40.36087214,18.16039647,17.45565811,12.13260071,0,0,0,1,1,2,13,11,34,62,100,100,0,-10,-19,-29,-38,-37,-49,-36,-18,10,0,6.96,2.24,0.48,5.92,18.08,23.28,35.2,12.32,12.96,8.48,0,18.6,12.4,10,14.2,10.4,12.8,5.6,4.4,4.4,5.8,7.6,21.2,3.8,12.6,3.6,19.6,2.4,4.4,4.6,4.6,7.8,9.4,0.17794931,0.110674186,0.245168098,0.001103113,0.06526809,-0.319417177,0.101752796,0.082397813,0.052545253,0.016033874,0.196362422,0.100738831,0.234091638,-0.038454113,0.14010602,0.067705786,-0.168113539,0.069142491,-0.098938015,0.06229546,0.02441028,0.001413283,7.127272727,1.528186355,3,10,7.109090909,1.685150035,3,11,,,,,,,,,,,
1,37,1,6478.8,5560,9104.4,9113.2,5233,6507.2,4805.2,5881,4678,6275,5168.8,3.2,1.2,4.6,4.6,1.8,16.4,22.8,15,87,93,87.2,3.2,-8.8,-15.4,-25.4,-38.2,-33.6,-37.2,-55,7,3,-12.8,3.420526275,1.303840481,5.54977477,4.50555213,0.836660027,27.13484844,25.24282076,14.62873884,8.396427812,5.916079783,15.99062225,2,1,2,4,2,5,15,10,89,93,94,2,-9,-18,-26,-38,-45,-45,-60,9,3,-6,2.32,1.04,3.92,3.52,0.64,19.04,17.68,11.2,6.4,4,12.56,13.8,9.6,11.2,8.2,13.4,7,7.4,10.4,9.4,8,6.4,14.2,8.6,12.8,8.8,11.4,7.8,7.8,11.4,12,10.6,8.8,-0.028354179,0.162937213,-0.049440537,0.01662263,0.112332247,0.25803335,-0.166324851,-0.119501694,0.25227666,-0.189877818,-0.030450802,0.046568327,-0.123009823,0.023546935,-0.031258655,-0.021187954,-0.162772294,0.120225262,-0.085215055,-0.11386502,0.09869907,-0.175254208,6.672727273,1.644908479,3,10,6.581818182,1.739422095,3,11,,,,,,,,,,,
1,38,1,6239,4937.2,6540.4,7135,31347.8,6769.4,5866.8,4915,14070,5495,5657,2.4,3,9,13.6,4.2,18.2,58.4,52.8,77,95.6,99.2,2.4,-7,-11,-16.4,-35.8,-31.8,-1.6,-17.2,-3,5.6,-0.8,2.073644135,4.795831523,16.30950643,19.67993902,4.969909456,19.54993606,30.76198953,23.28518843,31.20096152,3.507135583,0.836660027,2,0,3,4,1,11,67,37,88,96,99,2,-10,-17,-26,-39,-39,7,-33,8,6,-1,1.68,3.6,11.6,13.76,4.24,16.64,21.92,20.16,21.6,2.88,0.64,10.2,10.6,11.8,11,10.2,6.8,7.2,4.8,3.2,5.4,4,10.4,7.4,9.8,6.4,6.8,6.8,5.6,5,4.4,4.8,4.8,-0.055010574,0.055689424,-0.076827133,0.081335106,0.029070612,-0.174009026,0.126986231,-0.237737333,0.140865004,0.005566937,-0.007864173,0.051772866,-0.162094822,0.090606133,-0.202144043,0.072618562,-0.055236766,0.22350241,0.134438523,0.170146092,-0.284850009,0.107395983,7.018181818,1.581032353,4,11,6.963636364,1.999663271,2,11,,,,,,,,,,,
1,39,1,3970.2,4550,3848.2,3868.8,3705.2,4660,8147,4420.8,4412.2,4277,4084.4,0,12.6,7.8,9,32.4,33.6,57.8,67,81,77.8,98,0,2.6,-12.2,-21,-7.6,-16.4,-2.2,-3,1,-12.2,-2,0,25.4125953,6.418722614,11.46734494,18.40652058,14.8593405,28.29664291,24.96998198,9.924716621,22.906331,4.472135955,0,2,7,5,28,30,55,53,77,88,100,0,-8,-13,-25,-12,-20,-5,-17,-3,-2,0,0,18.16,4.96,8,14.08,10.16,22.16,21.6,8.4,18.24,3.2,25.8,25.6,24,24,24.8,16,17.4,13,8.8,10.6,11.2,15.4,13.4,17.4,19,11.2,10.6,10.4,11,7,6.6,7.8,0.198111185,-0.115759074,0.032857266,-0.109572181,0.050118184,-0.002175107,-0.153232163,0.190509752,0.093103545,-0.1254389,0.063913251,0.073120105,-0.01373167,-0.057914138,-0.043920771,0.068453935,0.196058286,0.09046633,-0.10382475,0.108019489,0.102546135,-0.066631595,6.527272727,1.619951365,3,9,6.4,1.770122406,2,11,,,,,,,,,,,
1,40,1,4358.4,6063.4,6714.6,4561.4,4484,5223.6,5070,4613.4,11154.4,4673.2,15433.6,25.8,11.2,20,8,40.6,34.2,32.6,54.6,74.6,82.8,97.4,25.8,1.2,0,-22,0.6,-15.8,-27.4,-15.4,-5.4,-7.2,-2.6,42.30484606,20.14199593,19.42935923,5.522680509,31.8951407,26.48962061,26.48206941,42.86956963,31.02096066,38.46036921,5.813776741,3,4,17,9,47,31,39,40,81,100,100,3,-6,-3,-21,7,-19,-21,-30,1,10,0,29.36,14.32,14.8,4,26.48,21.04,20.88,36.32,22.88,27.52,4.16,10.6,5.6,10,6.8,5.6,5.8,4.6,6.2,5.2,5.2,4.6,8.8,11.4,9,8,8.2,7,7.4,7,6.6,9.6,7.4,-0.197254252,0.048471165,-0.146342024,-0.071646812,0.017586656,0.059426562,0.000249401,-0.021932886,0.0929889,-0.082315105,-0.140574021,-0.050710254,-0.070124427,0.082084819,0.060220379,0.158221215,0.077220709,0.146791184,-0.049658199,0.16868262,-0.051171333,0.196138065,6.909090909,1.848650431,2,11,6.909090909,1.766695254,3,10,,,,,,,,,,,
1,41,1,7901.2,10965.8,9857,8654,5791.2,4973.4,6480.2,6437,12259.4,5973.4,66941.6,1.8,0.8,7.8,3.8,21.2,14.2,26,64.8,75.8,96,99.6,1.8,-9.2,-12.2,-26.2,-18.8,-35.8,-34,-5.2,-4.2,6,-0.4,4.024922359,1.303840481,13.00769003,2.48997992,20.1915824,17.19592975,29.52117884,13.62717872,29.86971711,3.31662479,0.894427191,0,0,0,4,11,9,8,60,83,97,100,0,-10,-20,-26,-29,-41,-52,-10,3,7,0,2.88,0.96,9.36,1.84,16.64,12.24,24.4,10.16,22.24,2.4,0.64,12.2,4.8,14,6.2,5.4,4,3,5.2,4.6,2.4,4.6,7.4,10.6,4.2,5.2,6,8.2,5.2,4.6,4.4,5.4,4,-0.043915073,0.025217046,-0.055987231,0.11333978,0.003886713,-0.168894096,0.0758715,0.002318939,0.001690151,0.085687959,0.206833226,0.099492111,0.136309524,-0.008038352,-0.181914107,-0.014575009,-0.063482099,0.165324071,0.044752505,-0.110775816,-0.009193265,0.147127511,6.872727273,1.944170255,3,11,6.781818182,1.760586067,3,11,,,,,,,,,,,
1,42,1,2300.4,2135.2,5339,3467.2,2035,2929,4301.6,2519.2,3450.4,3011.2,2519.8,0,6,9.4,8.6,12,31.8,43.2,69,82.4,88.4,100,0,-4,-10.6,-21.4,-28,-18.2,-16.8,-1,2.4,-1.6,0,0,1.732050808,3.847076812,3.209361307,5.14781507,17.62668432,32.13564999,7.842193571,7.765307463,4.979959839,0,0,7,8,7,10,40,52,71,84,90,100,0,-3,-12,-23,-30,-10,-8,1,4,0,0,0,1.2,3.28,2.72,4.4,15.04,26.96,5.2,5.36,3.52,0,48.4,57.6,37.8,47,32.8,24.2,31.2,31,28.4,32.2,36.2,23.8,25,28.4,23.8,26,19.8,28,25.4,18.4,29.6,26.4,-0.039755893,0.002644093,-0.124935628,-0.132639293,-0.132912298,-0.125327001,-0.192699998,9.55E-05,-0.200954146,-0.027657237,0.112312975,0.01195868,-0.060203913,-0.102325093,-0.043198441,-0.022095199,-0.247737108,-0.136245065,-0.026547406,0.09763815,0.034592815,-0.017306966,6.854545455,1.899494882,1,11,7.272727273,1.615372282,4,10,,,,,,,,,,,
1,43,1,3309.6,2604,3344.6,1784.6,5079.6,2957.8,2139.4,3708.8,2092.8,3476.8,3188.4,25.2,30,29.2,29.4,39.6,37.4,34,49.6,33.8,38,73.6,25.2,20,9.2,-0.6,-0.4,-12.6,-26,-20.4,-46.2,-52,-26.4,26.73387364,14.35270009,10.54514106,2.50998008,13.95707706,12.34098862,16.26345597,15.40454478,9.121403401,18.74833326,29.33087111,12,32,31,29,44,33,29,54,31,32,78,12,22,11,-1,4,-17,-31,-16,-49,-58,-22,23.04,9.6,8.56,1.68,11.68,8.88,11.2,11.68,7.36,14.8,22.88,11.8,9,12.8,9,11.2,12.8,12.8,12.2,17.6,10.2,18.2,7.8,9,9.4,9.4,9.4,13,14.6,11.6,15.2,6.8,10.8,0.064733128,0.005601116,-0.029564975,-0.13675525,-0.133713227,-0.08999981,-0.122268854,-0.018398035,-0.038204162,-0.003158762,-0.216831908,-0.001580399,-0.019552266,-0.209971883,-0.311669985,-0.307620668,-0.231048229,-0.213647436,-0.11036516,0.042029445,-0.00288192,-0.07828096,6.290909091,2.122827668,2,11,7,2.185812841,2,11,,,,,,,,,,,
1,44,1,3631,3827.4,3768.8,3970,4118.4,3572.6,4808.2,4344.4,3576.6,3568.6,4083,0.6,1,7.4,26.6,25.6,41.6,47.4,42.8,72.8,98.2,80,0.6,-9,-12.6,-3.4,-14.4,-8.4,-12.6,-27.2,-7.2,8.2,-20,1.341640786,1.732050808,13.29661611,40.88153617,34.65977496,36.26706495,44.23573216,45.74603808,31.67333263,1.643167673,44.72135955,0,0,2,9,11,34,36,33,94,99,100,0,-10,-18,-21,-29,-16,-24,-37,14,9,0,0.96,1.2,9.44,28.56,25.12,29.52,36.88,38.16,27.04,1.36,32,10.4,17,15.4,14.6,11,11.6,11.4,4.4,10.8,14.2,8.6,12.2,20.4,28,17.4,13.4,13.4,15.4,4,17.8,22.2,8.6,0.073980155,0.01979349,0.037151707,-0.043001092,0.084489414,0.070863386,0.061656651,-0.252848377,-0.110582028,-0.087910227,0.136156726,0.048550019,0.041733438,0.024041009,0.110155062,0.049857886,0.011539298,0.07615692,-0.033003736,0.00803774,-0.042259368,0.098764033,6.6,2.086996779,1,10,6.945454545,1.520455363,4,10,,,,,,,,,,,
2,1,1,3208.4,2576.2,2743.8,2742.4,5961.8,2567.2,3538,2776.6,3082.4,2622.2,134493.8,0,2,5,19.6,8.8,20.2,43.2,62.2,61.2,88,80,0,-8,-15,-10.4,-31.2,-29.8,-16.8,-7.8,-18.8,-2,-20,0,3.937003937,5.61248608,16.14930339,10.80277742,23.3495182,33.59613073,35.14541222,34.5716647,4.062019202,44.72135955,0,0,3,20,4,11,50,77,78,90,100,0,-10,-17,-10,-36,-39,-10,7,-2,0,0,0,2.8,4.8,12.48,7.76,19.84,26.56,24.88,24.48,2.8,32,7.6,7.4,4.6,5.2,3.2,4.6,9.6,10,10.2,12.6,5.6,16.4,6.4,3.8,6.8,6.8,5.6,14.2,13.8,15.2,15.2,4.4,0.028209501,-0.184818528,-0.015593905,-0.115721966,-0.081896604,-0.057281285,0.051684303,-0.15688468,-0.059185471,0.05682347,0.012888182,-0.00291008,-0.161532738,0.086794033,0.031201399,0.043610082,0.015334878,-0.183434546,-0.10190882,-0.061937911,0.018677956,0.087666247,6.290909091,1.882401217,2,9,6.509090909,2.09825966,2,12,,,,,,,,,,,
2,2,1,4297.4,3406,3518.2,4682.4,4295,4527.6,4317.8,3717,3850.2,3480.2,3711.8,7,8,20,14.8,29,55.2,65.2,78.2,72.8,89.6,96.8,7,-2,0,-15.2,-11,5.2,5.2,8.2,-7.2,-0.4,-3.2,6.964194139,7.516648189,12.18605761,11.34460224,15.5241747,17.36951352,3.271085447,12.04989627,32.29086558,6.841052551,2.588435821,7,6,17,21,30,64,66,84,89,91,97,7,-4,-3,-9,-10,14,6,14,9,1,-3,5.2,5.6,8,9.84,12.4,14.16,2.16,9.76,23.04,5.68,1.84,19.2,16.8,17.2,11.6,22.4,17,8.4,6.6,5.6,5,7,10.8,10.2,1.6,1.2,5.8,3.4,9.4,4.8,3.6,4,4.4,0.124292675,-0.000405958,0.036105139,0.043214774,0.114943415,-0.153098528,-0.181560255,0.076274157,0.051237123,0.129818647,-0.037296286,0.053300383,0.09939695,0.133572797,0.021263109,-0.00761701,0.130934288,-0.232009469,-0.021034975,0.154660901,-0.126615353,-0.057053507,7.181818182,1.504202866,4,12,7.236363636,1.666262577,4,11,,,,,,,,,,,
