,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Confidence,Confidence_RT,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
28,3,1,28,205,survey-likert,205,3135755,2639.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,100,3282.0,7.0,9.0,0.0,0.0,0.0,0.0,5
34,3,1,34,41,survey-likert,41,2502011,3774.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,93,1614.0,8.0,6.0,2.0,1.0,0.3871704406911177,0.2895621885930116,1
30,3,1,30,93,survey-likert,93,2692903,2307.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,59,3795.0,8.0,6.0,3.0,5.0,0.3828793489058597,-0.022029124291987178,2
31,3,1,31,133,survey-likert,133,2834650,2031.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,75,2694.0,6.0,6.0,5.0,8.0,0.5282257901895817,-0.23445948213541232,3
32,3,1,32,193,survey-likert,193,3093529,3254.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,100,3788.0,7.0,8.0,0.0,0.0,0.0,0.0,4
33,3,1,33,225,survey-likert,225,3206883,1977.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,100,2768.0,4.0,6.0,0.0,0.0,0.0,0.0,5
35,3,1,35,57,survey-likert,57,2561808,2085.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,36,1763.0,8.0,8.0,4.0,3.0,0.40733895582258645,0.19947980297974727,1
38,3,1,38,105,survey-likert,105,2733593,2067.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,31,1493.0,5.0,7.0,5.0,8.0,-0.39382386957811466,-0.023132678057282818,2
36,3,1,36,113,survey-likert,113,2760013,2146.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,39,3316.0,8.0,6.0,5.0,4.0,-0.11624160653276626,-0.04064880960545753,3
39,3,1,39,161,survey-likert,161,2976261,18380.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,100,1730.0,9.0,5.0,0.0,0.0,0.0,0.0,4
37,3,1,37,197,survey-likert,197,3109216,2892.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,64,1420.0,6.0,8.0,0.0,0.0,0.0,0.0,5
42,3,1,42,33,survey-likert,33,2474375,2528.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,65,2123.0,8.0,6.0,3.0,4.0,-0.12063643890287298,0.11382922029510116,1
41,3,1,41,65,survey-likert,65,2592991,2031.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,73,3078.0,3.0,7.0,1.0,6.0,-0.7843672337921057,-0.11220400676567505,2
43,3,1,43,125,survey-likert,125,2808312,10652.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,41,2317.0,5.0,4.0,4.0,10.0,0.28534550381290696,-0.2161793818865567,3
40,3,1,40,165,survey-likert,165,2991094,4096.0,0.0,0.8,question_agency,question_agency_2_Lickert,-80.0,100,1698.0,6.0,8.0,0.0,0.0,0.0,0.0,4
44,3,1,44,201,survey-likert,201,3122240,2596.0,0.0,0.8,question_agency,question_agency_2_Lickert,-80.0,100,1868.0,7.0,9.0,0.0,0.0,0.0,0.0,5
46,3,1,46,21,survey-likert,21,2427928,3975.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,56,4710.0,8.0,5.0,9.0,12.0,0.005955364310146384,-0.1271992610323368,1
47,3,1,47,69,survey-likert,69,2611996,6918.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,58,1729.0,9.0,7.0,4.0,7.0,0.370023066694223,0.39804019772153076,2
49,3,1,49,129,survey-likert,129,2821818,2180.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,89,1795.0,5.0,9.0,7.0,8.0,-0.2318263903706154,0.02449637064930354,3
48,3,1,48,181,survey-likert,181,3049694,1732.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,68,2522.0,9.0,8.0,0.0,0.0,0.0,0.0,4
45,3,1,45,221,survey-likert,221,3194071,2657.0,0.0,0.9,question_agency,question_agency_2_Lickert,-90.0,100,1829.0,6.0,6.0,0.0,0.0,0.0,0.0,5
54,3,1,54,49,survey-likert,49,2536143,3273.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1794.0,6.0,9.0,0.0,0.0,0.0,0.0,1
53,3,1,53,97,survey-likert,97,2707751,2044.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1967.0,9.0,5.0,8.0,8.0,0.052846308146834914,0.06445278854359757,2
51,3,1,51,117,survey-likert,117,2774379,2041.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1633.0,5.0,6.0,8.0,10.0,0.29713260790779134,0.35389466726042257,3
50,3,1,50,153,survey-likert,153,2929629,2595.0,0.0,1.0,question_agency,question_agency_2_Lickert,-100.0,100,2563.0,4.0,9.0,2.0,4.0,-0.1453121883241781,0.172224501461792,4
52,3,1,52,217,survey-likert,217,3180359,2098.0,0.0,1.0,question_agency,question_agency_2_Lickert,-100.0,100,2049.0,5.0,6.0,0.0,0.0,0.0,0.0,5
4,4,1,4,37,survey-likert,37,180865,4548.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,3549.0,5.0,8.0,21.0,2.0,-0.2511568739022873,0.2068308326763203,1
3,4,1,3,101,survey-likert,101,456532,3477.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,97,3451.0,9.0,9.0,11.0,4.0,-0.4418012115641174,0.271495879751754,2
0,4,1,0,121,survey-likert,121,532878,2525.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,95,2323.0,9.0,4.0,8.0,4.0,0.0034948650187558647,-0.12976410801384605,3
2,4,1,2,185,survey-likert,185,777397,4397.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,3278.0,5.0,8.0,3.0,4.0,0.2978313720861336,-0.16693051200825548,4
1,4,1,1,217,survey-likert,217,901640,2841.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,98,2757.0,6.0,7.0,6.0,2.0,0.07214494844895358,0.36404963573457727,5
9,4,1,9,21,survey-likert,21,110926,5972.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,90,5164.0,8.0,5.0,5.0,10.0,0.47807118291191636,-0.015383619577892773,1
7,4,1,7,81,survey-likert,81,360309,14289.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,63,13236.0,7.0,7.0,13.0,12.0,0.21120005015482315,0.025474624127895522,2
5,4,1,5,149,survey-likert,149,640218,2567.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,94,3664.0,6.0,3.0,16.0,0.0,-0.35254896508664957,0.0,3
6,4,1,6,157,survey-likert,157,671035,3058.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,84,2230.0,9.0,9.0,6.0,5.0,-0.06441875561362663,0.17407696606763454,4
8,4,1,8,221,survey-likert,221,916474,3050.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,2271.0,7.0,6.0,3.0,0.0,0.07430745493761716,0.0,5
13,4,1,13,33,survey-likert,33,164152,2639.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,0,3147.0,7.0,6.0,25.0,34.0,-0.2000745338053768,0.0244864068578447,1
11,4,1,11,77,survey-likert,77,332950,3477.0,100.0,0.2,question_agency,question_agency_2_Lickert,80.0,62,4059.0,5.0,6.0,6.0,3.0,-0.18164299295667932,0.34200069657729365,2
14,4,1,14,133,survey-likert,133,579515,2113.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,91,4276.0,7.0,7.0,24.0,22.0,-0.09813976039118794,-0.3337752666760064,3
10,4,1,10,161,survey-likert,161,686655,4379.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,83,2353.0,8.0,7.0,6.0,4.0,-0.1620628703531336,-0.323690563419152,4
12,4,1,12,209,survey-likert,209,869589,7539.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,50,4234.0,8.0,8.0,12.0,12.0,-0.03878884683871347,-0.0677771149433877,5
16,4,1,16,53,survey-likert,53,243580,4872.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,84,3394.0,5.0,7.0,12.0,11.0,-0.1892682930274671,0.41668047611740966,1
19,4,1,19,69,survey-likert,69,302368,3454.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,78,4130.0,8.0,10.0,9.0,0.0,-0.12030927832995116,0.0,2
18,4,1,18,137,survey-likert,137,596532,3729.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,70,2940.0,5.0,6.0,7.0,4.0,-0.6252047516520612,-0.1594920689234455,3
15,4,1,15,169,survey-likert,169,717689,3487.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,81,2298.0,8.0,10.0,3.0,2.0,-0.36967061906001425,-0.07272289633962861,4
17,4,1,17,213,survey-likert,213,886388,3543.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,93,3388.0,7.0,7.0,19.0,10.0,-0.1857887208102158,0.2524315099335908,5
22,4,1,22,25,survey-likert,25,133649,8543.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,15,2861.0,7.0,8.0,15.0,4.0,0.01647727848254946,-0.08911826843399595,1
20,4,1,20,89,survey-likert,89,411945,3938.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,79,2719.0,8.0,8.0,13.0,7.0,-0.04182533640953888,0.014352258563729594,2
23,4,1,23,113,survey-likert,113,503067,3867.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,93,3097.0,7.0,9.0,4.0,6.0,-0.341266710102921,-0.4538037286491197,3
24,4,1,24,173,survey-likert,173,731628,2620.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,2220.0,7.0,7.0,9.0,4.0,-0.02791587011619357,0.27101647692611386,4
21,4,1,21,229,survey-likert,229,947822,3526.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,82,3279.0,11.0,6.0,18.0,14.0,0.1875414969713,-0.06600868285078419,5
28,4,1,28,57,survey-likert,57,258780,2779.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,88,3240.0,9.0,5.0,11.0,11.0,0.04464301968681747,0.2962213979070099,1
27,4,1,27,73,survey-likert,73,318311,2799.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,79,2144.0,7.0,4.0,5.0,5.0,-0.04380583613113983,-0.23606205051825072,2
29,4,1,29,125,survey-likert,125,547832,3618.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,83,3141.0,9.0,6.0,22.0,23.0,-0.2330229147906586,-0.06945038085297267,3
25,4,1,25,177,survey-likert,177,745897,3039.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,49,2126.0,8.0,4.0,11.0,10.0,0.1641808402941696,-0.4343072102960211,4
26,4,1,26,197,survey-likert,197,820731,2912.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,35,1792.0,8.0,5.0,11.0,10.0,0.11196777302150131,-0.3905393813300407,5
30,4,1,30,29,survey-likert,29,148970,3447.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,90,3529.0,4.0,7.0,5.0,4.0,0.22282464061814825,-0.20275743001749783,1
34,4,1,34,85,survey-likert,85,388314,5753.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,80,10673.0,8.0,7.0,18.0,17.0,-0.08884270433703087,0.33205051686227216,2
31,4,1,31,145,survey-likert,145,626386,3638.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,80,2251.0,6.0,8.0,16.0,9.0,-0.04711763953408923,0.18707099189244894,3
33,4,1,33,165,survey-likert,165,700683,2656.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,98,4508.0,7.0,8.0,15.0,14.0,-0.12476287279974428,-0.04601947682575507,4
32,4,1,32,225,survey-likert,225,931735,3972.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,90,3548.0,5.0,5.0,14.0,13.0,-0.15559785023763795,-0.1383717613815261,5
35,4,1,35,49,survey-likert,49,226390,2947.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,94,3306.0,7.0,11.0,20.0,27.0,-0.17931917166678757,0.21543851396665584,1
37,4,1,37,93,survey-likert,93,427267,3588.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,64,2528.0,8.0,7.0,13.0,19.0,-0.29618522886138965,-0.14699426972299331,2
36,4,1,36,109,survey-likert,109,487624,3382.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,100,2556.0,6.0,7.0,5.0,5.0,0.14684864091341426,-0.26371508064330795,3
39,4,1,39,153,survey-likert,153,656392,3491.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,19,2571.0,7.0,5.0,11.0,9.0,-0.20636766922121452,-0.5597493325847207,4
38,4,1,38,201,survey-likert,201,833858,2317.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,100,3245.0,6.0,9.0,18.0,20.0,0.35366739502001493,-0.060298271722652216,5
42,4,1,42,45,survey-likert,45,211861,3439.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,2565.0,4.0,4.0,50.0,48.0,-0.3153929962709789,0.21116530104600617,1
41,4,1,41,97,survey-likert,97,441777,2962.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,86,2251.0,8.0,6.0,14.0,12.0,0.15938120135820366,-0.3110419294017289,2
40,4,1,40,141,survey-likert,141,610975,2484.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,83,2749.0,6.0,7.0,8.0,6.0,0.0773547181209936,0.03276490559900484,3
43,4,1,43,189,survey-likert,189,792731,3041.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,2306.0,7.0,8.0,18.0,19.0,-0.17022004144874273,0.04841283155055869,4
44,4,1,44,233,survey-likert,233,962930,2815.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,99,2364.0,5.0,9.0,44.0,38.0,0.07522392590165383,0.0051230619437973805,5
47,4,1,47,41,survey-likert,41,196760,3324.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,2651.0,4.0,5.0,34.0,30.0,-0.21141599058198135,0.0015810291189993738,1
46,4,1,46,65,survey-likert,65,286932,2505.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,97,2964.0,7.0,6.0,7.0,4.0,-0.033498540928153825,0.4829812318927337,2
45,4,1,45,129,survey-likert,129,565399,5405.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,98,2984.0,5.0,4.0,12.0,8.0,-0.49140639110882667,-0.10231473712690135,3
48,4,1,48,193,survey-likert,193,806454,2395.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,2349.0,6.0,5.0,22.0,22.0,0.16302750661374713,-0.051607705662688984,4
49,4,1,49,237,survey-likert,237,977739,3430.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,2609.0,6.0,8.0,47.0,51.0,-0.12628609027994167,0.08384145596636576,5
54,4,1,54,61,survey-likert,61,273117,2084.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2289.0,8.0,7.0,13.0,20.0,-0.35828683841059233,-0.29364482114650314,1
53,4,1,53,105,survey-likert,105,472315,3307.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2913.0,5.0,8.0,20.0,20.0,0.08359404994335845,-0.13276805398926228,2
52,4,1,52,117,survey-likert,117,517953,2773.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3391.0,10.0,10.0,21.0,20.0,0.2966888703858941,-0.07114543944002462,3
51,4,1,51,181,survey-likert,181,759885,2856.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,4103.0,4.0,9.0,38.0,41.0,-0.008496352307575847,0.05081201124176277,4
50,4,1,50,205,survey-likert,205,848983,2854.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,4052.0,4.0,5.0,14.0,20.0,0.41279694831693986,-0.08856037043569588,5
0,5,1,0,21,survey-likert,21,127924,5223.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,76,8236.0,8.0,9.0,4.0,14.0,0.04360835320042071,-0.0668290970461556,1
4,5,1,4,85,survey-likert,85,397564,3217.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,4893.0,7.0,8.0,2.0,12.0,-0.1078680719234232,0.18602924713022895,2
3,5,1,3,137,survey-likert,137,607838,2860.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,4988.0,8.0,8.0,8.0,16.0,-0.07500934670954974,-0.31905224725327086,3
2,5,1,2,177,survey-likert,177,774502,3979.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,5645.0,5.0,8.0,8.0,0.0,-0.41534532817902764,0.0,4
1,5,1,1,229,survey-likert,229,1045934,5076.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,7547.0,5.0,6.0,2.0,4.0,-0.1422515699260605,-0.02058048994500401,5
9,5,1,9,25,survey-likert,25,150242,5061.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,88,2931.0,6.0,6.0,6.0,7.0,0.0008807319025252252,-0.1274234489650136,1
7,5,1,7,69,survey-likert,69,327284,4404.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,5045.0,6.0,5.0,6.0,10.0,-0.366027416184552,-0.08548743600443183,2
6,5,1,6,113,survey-likert,113,513354,3167.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,2925.0,5.0,5.0,10.0,4.0,-0.009937324708952044,-0.23308375125877878,3
5,5,1,5,169,survey-likert,169,740548,3775.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,3532.0,10.0,7.0,20.0,0.0,-0.04148762173220118,0.0,4
8,5,1,8,237,survey-likert,237,1084783,5518.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,3177.0,8.0,10.0,2.0,8.0,-0.30343928807373965,-0.03491474648014062,5
14,5,1,14,41,survey-likert,41,216350,4171.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,87,3344.0,9.0,9.0,10.0,4.0,0.3278745176369988,0.43542479414473984,1
12,5,1,12,93,survey-likert,93,430407,3721.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,3392.0,8.0,7.0,12.0,6.0,0.0019434527239641961,0.5106220889018857,2
13,5,1,13,121,survey-likert,121,545815,3965.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,3281.0,7.0,9.0,26.0,10.0,0.08123155204044173,0.010858164177038663,3
11,5,1,11,185,survey-likert,185,809565,2495.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,3824.0,5.0,8.0,4.0,2.0,-0.2473374728509755,0.015713621227606812,4
10,5,1,10,197,survey-likert,197,865259,10812.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,3135.0,8.0,6.0,6.0,6.0,-0.26651433973308647,0.14736037318977516,5
19,5,1,19,29,survey-likert,29,165936,3749.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,50,2130.0,6.0,8.0,16.0,24.0,0.33768175357418834,-0.15492020053352692,1
16,5,1,16,65,survey-likert,65,311288,4218.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,2579.0,7.0,5.0,14.0,9.0,-0.2205465863367112,-0.4062780139061498,2
15,5,1,15,129,survey-likert,129,577268,3476.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,3215.0,9.0,7.0,8.0,4.0,-0.06811596543238485,0.2083425395497776,3
18,5,1,18,189,survey-likert,189,826153,3744.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,3378.0,8.0,9.0,15.0,12.0,0.07455736679699106,-0.17029008967521195,4
17,5,1,17,225,survey-likert,225,1026782,4448.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,5059.0,4.0,4.0,10.0,9.0,0.01596029341451476,-0.4418125182329507,5
23,5,1,23,57,survey-likert,57,279708,4170.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,51,2152.0,9.0,7.0,9.0,0.0,0.393543263218611,0.0,1
24,5,1,24,89,survey-likert,89,415182,3693.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,53,2486.0,8.0,9.0,9.0,4.0,0.07682803072037706,0.2046404920443202,2
22,5,1,22,133,survey-likert,133,593055,3555.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,2893.0,8.0,6.0,28.0,5.0,0.29489944813972974,-0.15022433426974968,3
21,5,1,21,173,survey-likert,173,757575,4470.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,80,3926.0,5.0,3.0,9.0,0.0,-0.03046211476084093,0.0,4
20,5,1,20,217,survey-likert,217,995105,4942.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,2719.0,8.0,8.0,15.0,2.0,0.13560286103250258,0.33263338870293985,5
25,5,1,25,61,survey-likert,61,294290,3411.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,80,3756.0,6.0,5.0,10.0,6.0,-0.08079987581869215,0.5868490503136049,1
26,5,1,26,73,survey-likert,73,345239,3892.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,66,2088.0,10.0,7.0,10.0,13.0,-0.1978493100153254,-0.17021344628839594,2
29,5,1,29,109,survey-likert,109,499008,4310.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,77,2149.0,11.0,7.0,16.0,6.0,-0.126437618053518,0.18351323380055168,3
28,5,1,28,181,survey-likert,181,794383,5223.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,88,3676.0,8.0,6.0,8.0,6.0,0.013666943849732464,-0.1949260828544051,4
27,5,1,27,233,survey-likert,233,1067005,4507.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,52,3239.0,7.0,5.0,12.0,6.0,0.1431979672166184,0.03092503461535395,5
33,5,1,33,37,survey-likert,37,199953,4259.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,97,3199.0,5.0,6.0,7.0,6.0,0.1159441332854634,0.11121315306553897,1
34,5,1,34,105,survey-likert,105,477903,3366.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,100,7777.0,5.0,6.0,9.0,4.0,0.46171453040067173,0.13918234595414036,2
32,5,1,32,117,survey-likert,117,528588,3294.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,100,4250.0,9.0,7.0,9.0,6.0,0.2943145834095798,0.3179622052297271,3
31,5,1,31,193,survey-likert,193,842739,4183.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,75,2692.0,6.0,10.0,10.0,9.0,-0.2693495691794806,0.3652295438869534,4
30,5,1,30,213,survey-likert,213,977768,3211.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,100,3373.0,6.0,7.0,26.0,10.0,-0.17779506054938116,0.1128856121742643,5
38,5,1,38,45,survey-likert,45,232529,3814.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,90,3066.0,10.0,7.0,8.0,4.0,-0.12441082374215506,-0.33674964537678387,1
35,5,1,35,101,survey-likert,101,462156,2875.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,100,3370.0,7.0,8.0,8.0,4.0,0.01824624384238944,-0.21100411559486987,2
37,5,1,37,149,survey-likert,149,659347,3219.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,100,3625.0,7.0,4.0,4.0,4.0,-0.11102797786452855,-0.19738084118140287,3
39,5,1,39,153,survey-likert,153,674706,2718.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,100,3248.0,7.0,5.0,4.0,4.0,-0.0805588911617524,0.00450454004895067,4
36,5,1,36,209,survey-likert,209,958733,4316.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,100,6803.0,5.0,7.0,8.0,6.0,-0.1071039743381326,0.36151261100865695,5
43,5,1,43,53,survey-likert,53,263944,2740.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,96,2575.0,8.0,8.0,6.0,4.0,0.027467407698778624,-0.1661735078413298,1
40,5,1,40,77,survey-likert,77,364775,8430.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,3858.0,6.0,5.0,7.0,6.0,0.0811235838852076,-0.2924717417200151,2
44,5,1,44,145,survey-likert,145,640917,3148.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,6194.0,8.0,8.0,6.0,4.0,-0.17273664902959598,0.03854203270775749,3
42,5,1,42,165,survey-likert,165,724754,4062.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,2998.0,7.0,9.0,17.0,0.0,0.25110763630679783,0.0,4
41,5,1,41,205,survey-likert,205,937469,5919.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,7926.0,8.0,8.0,10.0,10.0,0.06135620433761756,0.10092895199905885,5
47,5,1,47,33,survey-likert,33,181565,4487.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,98,5115.0,11.0,7.0,5.0,6.0,0.014914364625734375,-0.15955479622136984,1
46,5,1,46,81,survey-likert,81,381298,3648.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,4037.0,6.0,10.0,8.0,7.0,-0.2957380514623573,0.27482207431774297,2
45,5,1,45,141,survey-likert,141,625335,3495.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,3412.0,4.0,6.0,4.0,4.0,-0.259554519686283,-0.18763600889916715,3
